id,name,label
node_002424,Event Storming,DDDConcept
node_002425,Event Storming,DesignPattern
node_002426,Event Stream,CodeStructure
node_002427,Event Stream,DDDConcept
node_002428,Event Stream Processing (ESP),ArchPattern
node_002429,Event Stream Processing (ESP),DesignPattern
node_002430,Event Target,CodeStructure
node_002431,Event sourcing,DesignPattern
node_002432,Event-Based Architecture,ArchPattern
node_002433,Event-Based Model,ArchPattern
node_002434,Event-Based Pattern,DesignPattern
node_002435,Event-Driven,ArchPattern
node_002436,Event-Driven Architecture,ArchPattern
node_002437,Event-Driven Architecture (EDA),ArchPattern
node_002438,Event-Driven Control,ArchPattern
node_002439,Event-Driven Model,ArchPattern
node_002440,Event-Driven Modeling,ArchPattern
node_002441,Event-Driven Programming,ArchPattern
node_002442,Event-Driven System,ArchPattern
node_002443,Event-based I/O,ArchPattern
node_002444,Event-carrying Notifications,DDDConcept
node_002445,EventDecompositionTechnique,DesignPattern
node_002446,EventListener,CodeStructure
node_002447,EventLogger Class,CodeStructure
node_002448,EventManager,CodeStructure
node_002449,EventStore,CodeStructure
node_002450,EventStoreConcurrencyException,DesignPattern
node_002451,EventStream,CodeStructure
node_002452,Eventual Consistency,DDDConcept
node_002453,Eventual Consistency,DesignPattern
node_002454,Eventual Consistency,DesignPrinciple
node_002455,Eventual Consistency,QualityAttribute
node_002456,Eventual Consistency Pattern,DesignPattern
node_002457,Eventual Consistency Patterns,DesignPattern
node_002458,Evolutionary Approach,DesignPrinciple
node_002459,Evolutionary Architectures,ArchPattern
node_002460,Evolutionary Coupling,QualityAttribute
node_002461,Evolutionary Prototype,DesignPattern
node_002462,Exception Aggregation,DesignPattern
node_002463,Exception Handling,DesignPattern
node_002464,Exception Handling,DesignPrinciple
node_002465,Exception Management,QualityAttribute
node_002466,Exception Management Strategy,DesignPattern
node_002467,Exception Prevention,DesignPattern
node_002468,Exception Report,CodeStructure
node_002469,ExchangeListener,CodeStructure
node_002470,ExclusiveDiscussionCreationListener,CodeStructure
node_002471,Executable File,CodeStructure
node_002472,Executable Model,CodeStructure
node_002473,Execute Operation,DesignPattern
node_002474,Execution Control State Structure,CodeStructure
node_002475,Execution Engine,CodeStructure
node_002476,Execution/Implementation Phase,CodeStructure
node_002477,ExecutionContext,CodeStructure
node_002478,Executive Component,CodeStructure
node_002479,Executive Report,CodeStructure
node_002480,Expandability,QualityAttribute
node_002481,Experience-based Testing,QualityAttribute
node_002482,ExperiencedChinaRating,CodeStructure
node_002483,Experts Supply DPQ,DDDConcept
node_002484,Expire-on-Commit,DesignPattern
node_002485,Explicit Schema,QualityAttribute
node_002486,Exploratory Prototype,DesignPattern
node_002487,Exploratory Testing,DesignPattern
node_002488,Exported Package,CodeStructure
node_002489,Expression,CodeStructure
node_002490,Expression Tree,CodeStructure
node_002491,Expression Tree,DesignPattern
node_002492,Expression Trees,CodeStructure
node_002493,ExpressionVisitor,DesignPattern
node_002494,Extensibility,DesignPrinciple
node_002495,Extensibility,QualityAttribute
node_002496,Extensibility in Puppet,DesignPattern
node_002497,Extensible Software,QualityAttribute
node_002498,Extension,DesignPattern
node_002499,External Configuration Server,CodeStructure
node_002500,External Coupling,DesignPrinciple
node_002501,External Documentation Reference,CodeStructure
node_002502,External Interface,CodeStructure
node_002503,External Interface Design,CodeStructure
node_002504,External Interfaces,CodeStructure
node_002505,External Iterator,DesignPattern
node_002506,External Perspective,DDDConcept
node_002507,External Systems,CodeStructure
node_002508,Extract Class,DesignPattern
node_002509,Extract Function,DesignPattern
node_002510,Extract Function Refactoring,DesignPrinciple
node_002511,Extract Superclass,DesignPattern
node_002512,Extract Variable,DesignPattern
node_002513,"Extract, Transform, Load (ETL)",CodeStructure
node_002514,Extreme Programming,ArchPattern
node_002515,Extreme Programming,CodeStructure
node_002516,Extreme Programming,DesignPrinciple
node_002517,Extreme Programming (XP),DesignPrinciple
node_002518,Extrinsic State,CodeStructure
node_002519,Extrinsic State,DDDConcept
node_002520,Extrinsic State,DesignPrinciple
node_002521,FACADE,DesignPattern
node_002522,FFI (Foreign Function Interface),CodeStructure
node_002523,FIFO Queue,CodeStructure
node_002524,FLYWEIGHT,DesignPattern
node_002525,FURPS+,DesignPrinciple
node_002526,FURPS+ Model,QualityAttribute
node_002527,FaaS,CodeStructure
node_002528,Facade,DesignPattern
node_002529,Facade Design Pattern,DesignPattern
node_002530,Facade Pattern,DesignPattern
node_002531,Facade pattern,DesignPattern
node_002532,Factorial Function,CodeStructure
node_002533,Factory,DesignPattern
node_002534,Factory Base Class,CodeStructure
node_002535,Factory Design Pattern,DesignPattern
node_002536,Factory Function,CodeStructure
node_002537,Factory Function,DesignPattern
node_002538,Factory Method,DesignPattern
node_002539,Factory Method Pattern,DesignPattern
node_002540,Factory Methods,DesignPattern
node_002541,Factory Object,CodeStructure
node_002542,Factory Pattern,DesignPattern
node_002543,Factory for identity generation,DesignPattern
node_002544,FactoryMethod,DesignPattern
node_002545,Facts,CodeStructure
node_002546,Fail Safe,DesignPattern
node_002547,Fail Securely,DesignPrinciple
node_002548,Failover,DesignPattern
node_002549,Failover Testing,QualityAttribute
node_002550,Failure Handling,DesignPrinciple
node_002551,Failure Management,QualityAttribute
node_002552,Failure Rate,QualityAttribute
node_002553,Fairy Tale Saga(seo),ArchPattern
node_002554,Fairy Tale Saga(seo) Pattern,DesignPattern
node_002555,False Abstraction,DesignPrinciple
node_002556,Family of Products,DesignPattern
node_002557,Fan-in,QualityAttribute
node_002558,Fan-out,QualityAttribute
node_002559,Fast Healthcare Interoperability Resources,CodeStructure
node_002560,Fat-client model,ArchPattern
node_002561,Fault Detection,QualityAttribute
node_002562,Fault Detection Tactics,CodeStructure
node_002563,Fault Detection Techniques,QualityAttribute
node_002564,Fault Injection,DesignPattern
node_002565,Fault Isolation,QualityAttribute
node_002566,Fault State,CodeStructure
node_002567,Fault Tolerance,ArchPattern
node_002568,Fault Tolerance,DesignPattern
node_002569,Fault Tolerance,DesignPrinciple
node_002570,Fault Tolerance,QualityAttribute
node_002571,Fault-Based Testing,DesignPattern
node_002572,Fault-Error-Failure Model,DesignPattern
node_002573,Fault-Finding Techniques,CodeStructure
node_002574,Fault-Tolerance,QualityAttribute
node_002575,Fault-Tolerant Architecture,ArchPattern
node_002576,Fault-Tolerant Architectures,ArchPattern
node_002577,Fault-tolerant software,ArchPattern
node_002578,Favor Composition Over Inheritance,DesignPrinciple
node_002579,Favor Composition over Inheritance,DesignPrinciple
node_002580,Favor Object Composition over Class Inheritance,DesignPrinciple
node_002581,Favorites Service,CodeStructure
node_002582,Feasibility Study,CodeStructure
node_002583,Feature Addition,DDDConcept
node_002584,Feature Envy,DesignPrinciple
node_002585,Feature Testing,QualityAttribute
node_002586,Feature Toggle,DesignPattern
node_002587,Federated Shared Libraries,CodeStructure
node_002588,Feedback,DesignPrinciple
node_002589,FellInPit Event,DesignPattern
node_002590,Female,CodeStructure
node_002591,Female,DDDConcept
node_002592,Field Studies,CodeStructure
node_002593,Fifth Normal Form (5 NF),CodeStructure
node_002594,Figure,CodeStructure
node_002595,FigureCanvas,CodeStructure
node_002596,File,CodeStructure
node_002597,File Class,CodeStructure
node_002598,File Compression,DesignPattern
node_002599,File Constant Module,DesignPattern
node_002600,File Deletion in Windows,DesignPrinciple
node_002601,File Descriptor Management,DesignPattern
node_002602,File Modification Class,CodeStructure
node_002603,File Reader Class,CodeStructure
node_002604,File System Organization,CodeStructure
node_002605,File Writer Class,CodeStructure
node_002606,FileInputStream,CodeStructure
node_002607,FileInputStream and BufferedInputStream,DesignPattern
node_002608,FilePathCacheKey,CodeStructure
node_002609,FileService,CodeStructure
node_002610,FileService.Open,CodeStructure
node_002611,FileStream,CodeStructure
node_002612,Filebeat,CodeStructure
node_002613,Filter,CodeStructure
node_002614,Filter Chain,DesignPattern
node_002615,Filter Family,CodeStructure
node_002616,FilterInputStream,CodeStructure
node_002617,FilteringListIterator,CodeStructure
node_002618,FilteringListTraverser,DesignPattern
node_002619,Final Pseudostate,CodeStructure
node_002620,FinancialDataGateway,CodeStructure
node_002621,FinancialReportPresenter,CodeStructure
node_002622,FinancialReportRequester,CodeStructure
node_002623,Fine-Grain Locking,DesignPattern
node_002624,Fine-Grained Interfaces,DesignPrinciple
node_002625,Fine-Grained Libraries,CodeStructure
node_002626,Finish Button,CodeStructure
node_002627,Finite State Machine (FSM),DesignPattern
node_002628,Finite-State Machine,DesignPattern
node_002629,Finite-State Model,CodeStructure
node_002630,FirefoxDriver,CodeStructure
node_002631,Firewall,CodeStructure
node_002632,Firewall Proxy,DesignPattern
node_002633,Firewall between Sendmail and Milters,DesignPrinciple
node_002634,First Class and High-order Functions,DesignPattern
node_002635,First Normal Form (1NF),DesignPrinciple
node_002636,Fitness Function,DesignPrinciple
node_002637,Fitness Functions,DesignPattern
node_002638,Fitness Functions,DesignPrinciple
node_002639,Flat File Database,CodeStructure
node_002640,Flat Menu Design,DesignPattern
node_002641,Flatten Components,DesignPattern
node_002642,Flatten Components Pattern,ArchPattern
node_002643,Flatten Components Pattern,DesignPattern
node_002644,Fleet Object,CodeStructure
node_002645,Flexibility,QualityAttribute
node_002646,Flexibility and Extensibility,QualityAttribute
node_002647,Flexible Component,CodeStructure
node_002648,Flock,CodeStructure
node_002649,Flock,DesignPattern
node_002650,FloppyDisk,CodeStructure
node_002651,FloppyDisk Class,CodeStructure
node_002652,Flow Objspace,CodeStructure
node_002653,Flow of Activities,CodeStructure
node_002654,Flow-Based Designs,DesignPattern
node_002655,Flow-Graph,CodeStructure
node_002656,FlyBehavior,CodeStructure
node_002657,FlyBehavior,DesignPattern
node_002658,FlyBehavior Interface,CodeStructure
node_002659,FlyNoWay,CodeStructure
node_002660,FlyWithWings,CodeStructure
node_002661,FlyWithWings,DesignPattern
node_002662,Flyable,CodeStructure
node_002663,Flyweight,DesignPattern
node_002664,Flyweight Pattern,DesignPattern
node_002665,FlyweightFactory,CodeStructure
node_002666,Font-delivery systems,DesignPattern
node_002667,FontDialogDirector,CodeStructure
node_002668,Forecast Display,CodeStructure
node_002669,ForecastDisplay,CodeStructure
node_002670,Forecasting Engine,CodeStructure
node_002671,Foreign Function Interface (FFI),DesignPattern
node_002672,Form-based Interface,DesignPattern
node_002673,Formal Analysis,DesignPrinciple
node_002674,Formal Analysis Techniques,QualityAttribute
node_002675,Formal Interfaces,CodeStructure
node_002676,Formal Methods,DesignPattern
node_002677,Formal Notations,DesignPattern
node_002678,Formal Specification,DDDConcept
node_002679,Formal Specification Languages,CodeStructure
node_002680,Formative Evaluation,DesignPrinciple
node_002681,Formatting Policies,CodeStructure
node_002682,Forum,DDDConcept
node_002683,ForumApplicationService,CodeStructure
node_002684,ForumClosed,DDDConcept
node_002685,ForumId,DDDConcept
node_002686,ForumReopened,DDDConcept
node_002687,ForumService,CodeStructure
node_002688,Forward Error Recovery Pattern,DesignPattern
node_002689,FoundFood Event,DesignPattern
node_002690,Fragile Tests Problem,QualityAttribute
node_002691,Framework,CodeStructure
node_002692,Framework Dependency,DesignPrinciple
node_002693,Framework Dependency Management,DesignPrinciple
node_002694,Framework Libraries,CodeStructure
node_002695,Frameworks,CodeStructure
node_002696,Frankenstyle Component Name,CodeStructure
node_002697,Frequency Division Multiple Access (FDMA),DesignPattern
node_002698,Frequent Delivery of Products,DesignPrinciple
node_002699,Friend Class,CodeStructure
node_002700,FriendLink Class,CodeStructure
node_002701,Front Controller Pattern,DesignPattern
node_002702,Frozen Caveman Anti-Pattern,DesignPattern
node_002703,Fuel Delivery System,DDDConcept
node_002704,FullName,DDDConcept
node_002705,Function,CodeStructure
node_002706,Function Call,CodeStructure
node_002707,Function Declaration,CodeStructure
node_002708,Function Library,CodeStructure
node_002709,Function Names,CodeStructure
node_002710,Function Naming,DesignPrinciple
node_002711,Function Points,QualityAttribute
node_002712,Function as a Service (FaaS),ArchPattern
node_002713,Function as a Service (FaaS),DesignPattern
node_002714,Function-Oriented Design,ArchPattern
node_002715,Function-based Design Measures,QualityAttribute
node_002716,Functional Cohesion,DesignPrinciple
node_002717,Functional Configuration Audit,CodeStructure
node_002718,Functional Data Store,CodeStructure
node_002719,Functional Decomposition,ArchPattern
node_002720,Functional Decomposition,DesignPrinciple
node_002721,Functional Fixedness,DesignPrinciple
node_002722,Functional Module,CodeStructure
node_002723,Functional Modules,CodeStructure
node_002724,Functional Programming,DesignPrinciple
node_002725,Functional Prototype,CodeStructure
node_002726,Functional Requirement,QualityAttribute
node_002727,Functional Requirements,CodeStructure
node_002728,Functional Requirements,DDDConcept
node_002729,Functional Requirements,QualityAttribute
node_002730,Functional Requirements Models,CodeStructure
node_002731,Functional Responsibilities,DesignPrinciple
node_002732,Functional Suitability,QualityAttribute
node_002733,Functional Testing,QualityAttribute
node_002734,Functional safety requirements,QualityAttribute
node_002735,Functionality,QualityAttribute
node_002736,Functionality Reuse Principle,DesignPrinciple
node_002737,Functions,CodeStructure
node_002738,Fuzzy Checkpointing,DesignPattern
node_002739,GADTs,DDDConcept
node_002740,GCC,ArchPattern
node_002741,GDB,CodeStructure
node_002742,GDB Architecture Definitions,ArchPattern
node_002743,GDB Remote Protocol,DDDConcept
node_002744,GDBserver,ArchPattern
node_002745,GDBserver,CodeStructure
node_002746,GDBtk,DesignPattern
